# SuperCDMS 1911.11905
# mass [eV] kinetic mixing
40.818989946217485	 6.2417934540900925e-15
43.1723535053389	 5.865821619898867e-15
44.81616648623467	 5.142522257769649e-15
46.52256862191966	 4.460519799055606e-15
48.29394303160681	 3.910504586442083e-15
50.132763573187404	 3.4283103336571333e-15
52.04159829815999	 2.973647045956948e-15
54.02311303810808	 2.6069742845075168e-15
56.08007512773468	 2.2936655288645638e-15
59.31329587553596	 2.0109547898353344e-15
62.73292358481508	 1.7381629045493185e-15
65.12151687995497	 1.556732093363478e-15
68.02339734235456	 1.3672329309320855e-15
71.49850464633178	 1.2029634843983775e-15
75.62065405737916	 1.0641177673328108e-15
80.88213264548637	 9.18489919940762e-16
84.0664174899306	 8.877365850492408e-16
90.59005031983239	 9.399827393431637e-16
97.61992317482469	 8.897259406584544e-16
103.89311363005032	 1.0070780946867543e-15
110.56942792729193	 1.1059333175915913e-15
118.40994876569201	 1.2374270222880566e-15
125.2367139264609	 1.3697951323985621e-15
130.8173881909788	 1.5712133849950033e-15
135.79833788158615	 1.7862465131432577e-15
140.96894018767105	 2.0598313656014535e-15
158.67744748799603	 2.5017676888165545e-15
169.92932657370378	 2.427711872130691e-15
179.72637165765872	 2.1590038185243713e-15
188.9080422484625	 1.810473528675269e-15
202.30358448428194	 1.675042296357192e-15
216.64900979366377	 1.4971422185457267e-15
232.01167475221774	 1.4368802728582542e-15
248.24274521924983	 1.3042798564711796e-15
264.4303319109139	 1.51144933150727e-15
283.8875408149588	 1.3835424011353205e-15
293.9634806987578	 1.2996581088733558e-15
297.64804963538404	 1.503945913293961e-15
300.13005043807175	 1.7527573954822946e-15
314.8085446495529	 1.9962497125030297e-15
337.13174013587036	 1.6920631339427498e-15
338.33370093367085	 1.8458150199188335e-15
358.7962891909487	 1.8965833177361537e-15
367.8470376858376	 1.6217375569783084e-15
384.23867263162384	 1.421159910829631e-15
386.63921769082623	 1.2687384568249763e-15
399.6977133447251	 1.70504314577155e-15
416.6427835518026	 1.9944135981471726e-15
429.8213801181141	 2.1686426769252324e-15
444.79979621948996	 1.8768384203648587e-15
454.60214941774683	 2.4480883684190756e-15
471.9113960462312	 2.788086993577966e-15
491.10163211751393	 3.2705498351230957e-15
505.3748154012812	 3.48356047701476e-15
544.5923749880476	 2.9924775044822786e-15
547.9947356252607	 3.363765364156585e-15
572.4139336568454	 4.0468938259597714e-15
601.6568106589718	 4.543950434019703e-15
632.3936168006243	 4.362353149356556e-15
648.3459433654889	 4.906506895060153e-15
720.7570660723138	 6.353299845944388e-15
752.87472776664	 5.289782308003394e-15
791.3367947562385	 5.234390741757759e-15
816.3671295607147	 6.288213174789187e-15
847.4507925021522	 7.123402227603892e-15
907.5438555005521	 8.696718686665677e-15
947.9849248924501	 7.489985655965574e-15
977.9701097301694	 8.606309292237354e-15
1027.9316112748538	 1.0103082002278434e-14
1060.4455453631097	 1.1526509620523011e-14
1087.1956155638027	 1.5270947163240995e-14
1087.1956155638027	 1.3197129290707353e-14
1121.584096468327	 1.7283487744432376e-14
1121.584096468327	 1.9946117812342115e-14
1176.4375363143868	 1.2603361916654701e-14
1186.2475079000267	 1.0834077771622858e-14
1186.2475079000267	 1.511277080542531e-14
1223.7690442173914	 1.8333979728333907e-14
1239.107893094844	 2.192605289279627e-14
1241.682995020935	 2.532659001180492e-14
1283.6200548226798	 3.1027277521507045e-14
1294.32379035973	 3.826275221347163e-14
1343.6059368105243	 3.1364802116988576e-14
1343.6059368105243	 2.759218607629339e-14
1349.1962771568221	 2.0243638533667992e-14
1352.0001636878842	 2.3508442401934762e-14
1366.107244057905	 1.453871512539152e-14
1368.9462747952803	 1.6883454353078487e-14
1383.2301747824667	 1.186915828732027e-14
1400.567726107185	 9.969695968572022e-15
1459.9443941647892	 8.75084741712973e-15
1550.5401105083731	 1.0930178350039135e-14
1655.3267029009266	 1.1875698207793145e-14
1745.3188385730793	 8.53002955897562e-15
1750.762321131079	 9.761350323148578e-15
1838.294241799076	 1.2733449151271862e-14
1880.757217106637	 1.403403695375499e-14
1987.4206739793015	 1.1093964671352405e-14
2043.6058524851721	 1.3175715976322836e-14
2069.22062145197	 1.585562830892387e-14
2143.552714295473	 1.8414629623672062e-14
2295.5528651481513	 1.974247036527298e-14
2450.687944057512	 2.156514671883738e-14
2473.6899201219667	 1.8620522213361737e-14
2632.652634816041	 2.0723122534944965e-14
2654.605561975536	 2.3251661280594258e-14
2842.844667635814	 2.755741690460223e-14
2944.9674628484786	 3.223369282156857e-14
3108.2959414614456	 3.6000484930540695e-14
3213.276675917257	 3.9355271095932234e-14
3306.0777214360473	 4.5151557871930463e-14
3549.975881758657	 5.054354768770347e-14
3768.7017646894305	 5.577188358565518e-14
3995.923575870632	 6.222370701505512e-14
4291.137698051853	 6.623782302369097e-14
4431.159190147827	 7.334403133404771e-14
4705.642855720417	 8.069364288425093e-14
4757.211006619589	 7.070630401504891e-14
5040.4428400962415	 9.76867798044809e-14
5354.81148320512	 1.0833050034855325e-13
5593.427282827707	 1.249249887507991e-13
5901.189145116944	 1.3932487076326044e-13
6202.662848306676	 1.4825031969540404e-13
6505.341878951754	 1.8530115623379916e-13
6617.720303815302	 2.0319078750497678e-13
7025.460177170112	 1.9286671551582452e-13
7449.03781358453	 2.0765277087074492e-13
7829.586370771517	 2.429006330588984e-13
8332.726353800675	 2.6064257601781455e-13
9035.45257130173	 4.1045900213835587e-13
9148.703876509602	 3.64005935169047e-13
9616.083174005911	 5.06936990485565e-13
9616.083174005911	 5.876428974883216e-13
9676.160002801253	 7.288791560987574e-13
9982.221247642545	 8.169009640093497e-13
10023.754269086961	 9.67409889534792e-13
10107.33945021712	 1.1559051506544193e-12
10170.4854204359	 1.5953082326179237e-12
10170.4854204359	 1.3615922173037342e-12
10170.4854204359	 1.9472481212829907e-12
10427.039092768648	 6.145348352432072e-13
10427.039092768648	 6.985587676200804e-13
10492.182398112755	 9.026598556087786e-13
10492.182398112755	 7.940862692727477e-13
10557.732688622391	 5.348951026843437e-13
10557.732688622391	 4.705569367061423e-13
10623.692506952157	 4.009128023709382e-13
10667.89449744744	 3.403602952775926e-13
10824.054794284211	 2.841175943339859e-13
10959.724626361854	 2.313302963680931e-13
11222.199795056948	 1.8546274395942308e-13
11377.02264569798	 1.5604673599468394e-13
12108.125760193001	 1.9926579274453015e-13
12886.210565827263	 2.2216165179453149e-13
13849.177177196136	 2.5272162465124334e-13
14650.239438858034	 2.7615109075028935e-13
15533.528737768613	 3.040654575902889e-13
16429.093290546512	 3.117911941808287e-13
17376.290404201725	 3.3784989997442835e-13
18515.964213615756	 3.229788385875414e-13
19077.85382964939	 3.827883215846176e-13
20010.89657760903	 4.4776158362863854e-13
20815.993219183885	 4.879308451358655e-13
20946.041892661917	 3.708250162608489e-13
21076.903049949648	 4.133621388459913e-13
21608.574514519103	 5.275525471902478e-13
22232.641007811537	 6.487581021225444e-13
24000.58484395565	 7.10030090346448e-13
25092.39060029526	 9.2297253796372e-13
26704.862113212424	 9.807401569616441e-13
28185.91905375367	 6.319654711932121e-13
28303.19218880525	 8.894387770867636e-13
28303.19218880525	 7.417702886120922e-13
28342.39156446459	 1.1051587125825421e-12
30419.066155499957	 1.3405549113394135e-12
30817.78571954203	 1.034987187941964e-12
31010.320954837123	 1.1333566145668907e-12
32493.200215501038	 1.582586517809636e-12
33625.523305523566	 1.284058690198211e-12
33751.41227427785	 1.0655622093866507e-12
33835.599983337714	 9.354015374538545e-13
34905.83506087409	 1.8203037299530997e-12
35123.91053286867	 1.506677331413653e-12
36461.274271137234	 1.288957945539724e-12
36918.28368689835	 1.5129545932319367e-12
37148.93200475724	 1.7198502462601988e-12
37849.55892741575	 1.9866850374010298e-12
38165.17542735351	 2.2224882322971195e-12
40533.4857691988	 2.504442619148064e-12
42604.21757554001	 1.9247421363533424e-12
42692.757244562985	 2.1723997133841367e-12
44134.67818641854	 2.6144276362330413e-12
44820.59717551451	 2.975813842452372e-12
45060.50601479981	 3.5071173243892872e-12
47127.11354567425	 2.6327004295559078e-12
48255.76389955807	 3.0640305821932e-12
49165.86509323851	 3.609396153555324e-12
49782.115175848514	 3.907058538821492e-12
50093.130748028045	 4.312807318174163e-12
52325.33116937406	 3.4560408816275896e-12
53980.40466855093	 4.252805990100216e-12
54803.08528657707	 4.8814459128116646e-12
58169.33469056977	 5.370799489276059e-12
58350.75928291397	 6.329259518535164e-12
58532.74972121249	 7.0520790948222265e-12
62813.5974940592	 5.504345499506521e-12
66132.29520522035	 7.100069802463991e-12
69313.16694761801	 7.649956118926391e-12
70733.59969725294	 6.247349239115633e-12
73016.39611123965	 8.129535029319897e-12
75762.82704437281	 9.73788383548209e-12
76576.06106455675	 1.1019135527534057e-11
82445.04883812882	 1.2411276636456794e-11
82960.12727437413	 1.4083421855997926e-11
87852.44366700183	 1.2435810386014705e-11
90706.5482140847	 1.548090827899362e-11
93381.57200906774	 1.6157988854825403e-11
100181.40538573767	 1.703490977937431e-11
105549.49790723641	 1.9210208305318194e-11
109114.36560980593	 2.2873410606145986e-11
113976.61177513892	 2.54547814983484e-11
117094.54749483772	 2.9144311056609426e-11
121755.03811185811	 3.268792728970435e-11
127101.38070690041	 3.7601304741543245e-11
131530.60981310304	 4.501136342360631e-11
136538.71584024333	 5.0989690960970774e-11
139982.94760660751	 5.969344052291494e-11
142623.01870727164	 6.913922514949023e-11
148978.44424562342	 7.735385708202423e-11
159542.56326546977	 8.701450338700545e-11
169161.67150197912	 1.0368918039095846e-10
175165.67867962376	 1.2615018170836898e-10
184114.35741617772	 1.4227617164932026e-10
197169.977609125	 1.6408312882339325e-10
209840.39140754117	 1.9504215830521388e-10
221938.45485842385	 2.190022446458775e-10
234734.0157657296	 2.419978919854549e-10
248267.28740025932	 2.5990013287207403e-10
263751.53208754724	 2.90425228995503e-10
276856.05425070866	 3.311925307973594e-10
293731.085705875	 3.867326947520447e-10
312606.64904711285	 4.213064946276806e-10
326536.7165693157	 4.71363141584161e-10
345362.7485338963	 5.227146218493009e-10
372163.22168157966	 5.694669282446848e-10
396078.94189637504	 5.98148676990594e-10
411159.88266714435	 6.794052011746115e-10
435768.4802909821	 7.180744865546865e-10
465701.17589359893	 8.44503699159264e-10
483433.0245420082	 9.755843734337093e-10
