# H/Quartz/Sapphire
# Comparisons of a bulk acoustic wave quartz oscillator with a H-maser and a cryogenic sapphire oscillator
# d_g = 0
# https://arxiv.org/pdf/2010.08107.pdf
# mass [eV] 	d_me
6.814066499754994e-16	32.16696997719889
6.847533450804667e-16	25.222839156756326
7.019493033615119e-16	20.678872562891566
7.429880673329189e-16	23.930751770362686
7.477598411805608e-16	32.21537267267522
7.648761748539618e-16	20.07352807341698
8.119117623247402e-16	25.20271770681287
8.120423483823184e-16	33.9354224455864
8.607598290461592e-16	44.31165892336716
8.665405129469211e-16	93.86878588852113
8.672383634975798e-16	68.1177257710138
8.674791319046364e-16	60.98725471014419
8.808003996092847e-16	23.700061689927693
8.878414583647322e-16	30.28701180721769
9.182910167471344e-16	67.71122543694658
9.36305717625936e-16	48.40913460595311
9.559921924026725e-16	25.494961012393432
9.670538281841425e-16	34.366317545501154
1.010310825023612e-15	24.300670612325423
1.0209167943209198e-15	49.99345235137665
1.048950004401634e-15	37.19379039671357
1.0541988007532674e-15	28.11559517209779
1.1053100871751688e-15	54.70930478064355
1.1323278756596088e-15	27.973603144229028
1.143383796168558e-15	36.688303343199564
1.2090709848248326e-15	53.25286377296254
1.2419674572617544e-15	34.208926563787244
1.26033082815244e-15	29.390769578906223
1.274816441577422e-15	92.13591424190135
1.2812821326809333e-15	67.79546743452099
1.3233152017867536e-15	48.7706856699992
1.3626727812469384e-15	36.68009466964173
1.3672948034180924e-15	29.736206767417702
1.441298854459823e-15	56.59651764661494
1.4796130691185904e-15	40.82310377368715
1.513121359601547e-15	99.13977340924444
1.5140667096499021e-15	77.30374735773363
1.5167173115208948e-15	140.50791430340004
1.5277348198522254e-15	37.163044553056494
1.5704032027395978e-15	56.38213250471613
1.617034774081737e-15	43.193320674920614
1.6498681288932819e-15	73.75544882556059
1.6605290769832722e-15	97.75702289082089
1.7108160522725177e-15	59.618306560414446
1.748980438320856e-15	170.04328391160243
1.7490245748813399e-15	46.14306878944231
1.752268346990324e-15	121.76469203538691
1.8012739137006986e-15	85.2002414075752
1.8453151692781598e-15	193.09931320437684
1.846468063441895e-15	150.5682332083192
1.8609724470801926e-15	115.00911535930216
1.8619001807686658e-15	56.19240979800545
1.967846718223765e-15	47.32217867598622
1.9721061021187876e-15	83.04661464522003
2.0346905118400006e-15	65.22047559055987
2.132565039857941e-15	97.64613842446165
2.136231029696782e-15	49.263446542686836
2.2040990245476583e-15	57.32544528361508
2.2069633815712327e-15	77.08850365159518
2.336786924748722e-15	99.42628009101472
2.393795526316742e-15	60.93525446486216
2.4060993193797478e-15	136.32395283231332
2.535593321843544e-15	52.75247539930984
2.546336537900341e-15	95.52038628896307
2.6001302063055607e-15	209.22136952454258
2.6022422263222546e-15	151.40647671245898
2.622137408014986e-15	125.64903384544108
2.626320329623628e-15	66.59064923597363
2.7753128572728972e-15	83.7671188612509
2.836974152301844e-15	119.86778639953383
2.850308687570164e-15	62.72747860631934
3.015878016743616e-15	90.0401337494044
3.0954296310928393e-15	68.34362474877602
3.1125275046914617e-15	131.33261715146764
3.2883197170595295e-15	181.6460630956445
3.2943668536160292e-15	87.37488734765594
3.3915528094627443e-15	127.48804217093472
3.562629963335903e-15	177.167304926083
3.566854493838495e-15	88.76630008043557
3.694966510899243e-15	132.3820601326533
3.860680302593053e-15	89.49645676766423
3.89075922028403e-15	181.13694763922285
3.9381254496691004e-15	297.1632046876225
3.96315641691364e-15	232.37444731374265
4.02678139729163e-15	121.38503041990766
4.13754090208653e-15	217.0084263015554
4.254785424454234e-15	159.0773170731928
4.256572179257807e-15	237.8454749061941
4.295348262305977e-15	110.6877213482839
4.297242192612872e-15	338.7865774965323
4.648806539780062e-15	384.51561416210376
4.7010589139639094e-15	320.7781532471357
5.0831822369996814e-15	388.412783800738
5.177156760490668e-15	464.5135662982525
5.296668126760387e-15	242999.50201838772
5.699132549206062e-15	520.256040202116
6.066389814673633e-15	464.43264764748034
6.569755012125198e-15	533.2260856078808
6.573346373951306e-15	428.9137156447377
6.9558400805162896e-15	550.5783865663891
6.990706754608792e-15	733.016625172324
7.413070207573222e-15	719.154006891789
7.593677438935222e-15	921.5037599352877
7.952405478641781e-15	1184.1833934240517
7.957097784203334e-15	936.21204333857
8.402394257628792e-15	1573.4926716934951
9.069414066753363e-15	1859.6707709251289
9.542273997182797e-15	2805.9416676313135
9.612359670313376e-15	4634.836889168406
9.617363990042012e-15	3766.994411611501
9.860635887004866e-15	2077.868641425767
1.0426168392976779e-14	2862.892617555497
1.0934202181516247e-14	2442.340358038128
1.1175400493879508e-14	3717.8928637657314
1.1343047189667838e-14	2934.9605050396226
1.1720440137289254e-14	9740.510922907411
1.1727762695113284e-14	7595.115155361728
1.1735089827838342e-14	5922.253430006624
1.174831243999033e-14	13796.272251002265
1.1792562467055408e-14	4669.515890399093
1.2265859336736289e-14	3462.86897303199
1.3175390133406133e-14	3395.7399462843377
1.3453265381259765e-14	4267.057981103465
1.455002576946142e-14	4730.9733120280835
1.5406825076046243e-14	4670.353095726498
1.5938630201710818e-14	5425.243693898003
1.6089770994852706e-14	14050.821452732358
1.6294560376619827e-14	7427.449977893397
1.6366686480799798e-14	9773.96399509197
1.6858762738098406e-14	14629.175717206137
1.723909843038587e-14	5865.248290068663
1.8592879848820776e-14	7336.5393506266955
1.927462457689933e-14	31139.934167470165
1.9286666748639257e-14	24281.209456487464
1.929871644394475e-14	18933.15282874646
1.9310773667516214e-14	14763.032157811076
1.9320309075623458e-14	44244.77011233862
1.9322838424056992e-14	11511.401215842481
1.947293398762235e-14	9101.933944398112
2.0190577608554367e-14	7609.4036152024755
2.0244945847650244e-14	44950.96866107922
2.0257594245225615e-14	35050.295208133386
2.109852924927864e-14	27122.144226822886
2.1111710938585537e-14	21148.35764709171
2.1124900863392298e-14	16490.32714482004
2.113809902884412e-14	12858.250928084912
2.1215350987980244e-14	9391.655565328929
2.2384244571562392e-14	9313.590441887753
2.2807616478780544e-14	27382.5015318148
2.2906755092740748e-14	20204.138350778012
2.292106650398151e-14	15754.076824464504
2.3103521008933377e-14	11544.735085964167
2.3461805876981223e-14	49865.073993710466
2.3535596781864836e-14	36877.0139602068
2.4753039943416204e-14	31483.071747520276
2.4768504854646758e-14	24548.76928525206
2.478397942786155e-14	19141.781280220894
2.4867475132686994e-14	11310.138638082004
2.49799627636775e-14	14321.130762834846
2.6849407353056178e-14	39724.65520731785
2.702962007070247e-14	13071.102484669938
2.7190758596957295e-14	21118.0483103594
2.7310709405969952e-14	27954.860850688357
2.7348912485924953e-14	16019.059697732571
2.8608688535416475e-14	15379.593730019431
2.954242607032176e-14	65143.455697691184
2.9566422635974854e-14	47142.13051217311
2.9584894795455695e-14	36758.84281049326
2.9603378495753753e-14	28662.525645030826
2.962187374407924e-14	22349.462429691368
2.9639609200033916e-14	17608.47239001494
3.227595310137604e-14	22073.29789055326
3.393256114407184e-14	21939.035303597644
3.526464611042051e-14	26606.188812777244
3.7897840517620996e-14	24505.68448088324
3.840425579194038e-14	32351.553308777995
4.112274598813863e-14	30348.341515563756
4.1992776218982806e-14	37159.86677618223
4.3844891408276983e-14	33350.68889890857
4.5565887491181684e-14	40521.77788626251
4.8903225845939414e-14	55680.82284765392
4.9485411958703206e-14	40690.80157320476
5.289842937227293e-14	49602.76931361306
5.330201644660493e-14	64508.0591405044
5.4524955846850697e-14	78961.49713082169
5.94370857050643e-14	73742.49030429866
6.456493978761775e-14	1e30
