# H/Si
# Bounds from the comparisons of a bulk acoustic wave quartz oscillator with a H-maser and a cryogenic sapphire oscillator
# https://arxiv.org/pdf/2008.08773.pdf
# mass [eV] 	d_me
2.0655885063514795e-19	0.00042013323278613775
2.07583508312418e-19	0.0004809288097283477
2.0840689295247244e-19	0.00035271374252680127
2.087939779871484e-19	0.0003856377671691024
2.1405081741234051e-19	0.0006128625560243681
2.1660804604756694e-19	0.000524635044341791
2.1725211258172747e-19	0.0006671815910955421
2.1725211258172747e-19	0.0006250864101397923
2.1754550283963077e-19	0.0007304998642356825
2.2006527061384734e-19	0.000404605996945884
2.203143163483305e-19	0.0005703197554015011
2.2050128559099106e-19	0.0004235413298364796
2.2081325366418933e-19	0.0004642965001576387
2.310572213946334e-19	0.0003998892598892281
2.3142501949248695e-19	0.0005134970485846066
2.3383690694195037e-19	0.00042838479802646297
2.3635445848287313e-19	0.00058130385353698
2.368745860648799e-19	0.0004590336337643361
2.406850525732455e-19	0.0006282578234643962
2.4581253571023657e-19	0.0004896017381063045
2.4657788839763003e-19	0.0005308886962916171
2.5105990155772007e-19	0.0012822968269144632
2.518704973498528e-19	0.000671013682279156
2.5202010283672063e-19	0.0005750457038485063
2.5216979718593025e-19	0.00046804483995092336
2.5721081527240407e-19	0.0006196781609413523
2.6366227489637297e-19	0.0005285712456346481
2.6617090257482235e-19	0.0004882981288654051
2.6722186699853407e-19	0.0007141601474926899
2.679151724236325e-19	0.0006615397702032766
2.696854305661838e-19	0.0005665146656316009
2.7457218735037524e-19	0.0006080402102997345
2.8464368221647203e-19	0.0005581686431378556
2.8504639978272623e-19	0.0007855753380021941
2.8633892882354484e-19	0.0008768354834062379
2.8667918778742197e-19	0.0006926238003066962
2.8690625169624578e-19	0.0008439369180150231
2.876644310782989e-19	0.0006346228912467287
2.880442717764645e-19	0.001053619810550763
2.9311907890102343e-19	0.0005869412895696695
3.041275010705007e-19	0.0007605928594225936
3.0566640802945765e-19	0.000946733936233443
3.0566640802945765e-19	0.000885377800246715
3.059258111302788e-19	0.000689086156853214
3.063932915947619e-19	0.0008315287294904997
3.063932915947619e-19	0.0006407096547080731
3.089510234053037e-19	0.0005704645884098135
3.1429397739944136e-19	0.0006028464109043793
3.2475208897020803e-19	0.0007610436259791575
3.258144332704961e-19	0.0008156704218282528
3.2629846518427097e-19	0.0009100356639729593
3.2629846518427097e-19	0.0008526178388075128
3.269109018787303e-19	0.0009947949365978473
3.2801256798851837e-19	0.0006825473666272383
3.3800796577169914e-19	0.0006309389146089152
3.4557624855272157e-19	0.000804869110019622
3.470843567676057e-19	0.0007547571327430381
3.4770320542467354e-19	0.0009007701441143329
3.4832315748399187e-19	0.0008421206483751513
3.4878309377444674e-19	0.0009716108684632783
3.5184108493609803e-19	0.00068854799300728
3.537425896442475e-19	0.0006401404999873482
3.69946757946453e-19	0.0008075986745746302
3.701560313357577e-19	0.001097447296200652
3.7062208946053476e-19	0.000744100863127248
3.7183448586281123e-19	0.0009046598617214782
3.7183448586281123e-19	0.0008475812176299382
3.733555601402556e-19	0.0009761386875923075
3.7338327355413267e-19	0.0013964413310982465
3.8271500916433926e-19	0.001193536736693384
3.877310111232082e-19	0.000701503037591966
3.9341300567497885e-19	0.0014642236588345643
3.9514104831538677e-19	0.001053160509991341
3.9599111784760776e-19	0.0007902212038263923
3.9693279618715935e-19	0.0008434824836882329
3.9749438184541894e-19	0.0009252394788229363
3.9752248197563404e-19	0.0007485225681951815
3.9787671386505773e-19	0.0012776924660124007
3.99296800793664e-19	0.0013674136732534203
4.0167488465447384e-19	0.0007058109898925549
4.0909683795568694e-19	0.0011638584272200424
4.203836709940884e-19	0.00080264681059448
4.2053498576222513e-19	0.0016115534180735957
4.21216576505207e-19	0.0009850182133582033
4.2264825565598864e-19	0.0014716784354216136
4.2341081340656673e-19	0.0012890981050419459
4.234293007194451e-19	0.0010744872606815235
4.247748749151908e-19	0.0009241959111887594
4.247748749151908e-19	0.0008586473488996308
4.2523755195099276e-19	0.001379991822728522
4.2822194333790484e-19	0.001228209340935506
4.39093879304025e-19	0.0008565302632719588
4.463965683957945e-19	0.00118687682476949
4.496481092242774e-19	0.0010168230526202858
4.515003872973584e-19	0.0010987818736087355
4.529980477255513e-19	0.0009329525272260164
4.54719864750663e-19	0.001281904962529531
4.550199785522449e-19	0.001360801133099939
4.574102779389876e-19	0.001474979361970267
4.659570143395818e-19	0.001799168355474971
4.678052432844139e-19	0.0016647833288835506
4.727252150449246e-19	0.0015747792255441863
4.771569369394841e-19	0.0009007701441143329
4.799987308345361e-19	0.001064457575703047
4.807118198833029e-19	0.0009947484067267078
4.808996509044204e-19	0.0011628608102371748
4.812960442675871e-19	0.0009356321904048986
4.857331938662651e-19	0.0013069255911771064
4.867969905520107e-19	0.0014268130614122686
4.871774822960284e-19	0.0012355077862624903
4.966035838578063e-19	0.0023571669575811974
5.003708698547375e-19	0.0016439918001207358
5.005194523915057e-19	0.001802697693935397
5.011142238777679e-19	0.0021664718075072842
5.011142238777679e-19	0.0020297803520029447
5.015607662656577e-19	0.0015425903775413573
5.073519432786714e-19	0.001949725492087893
5.079703020213702e-19	0.0010252413604515565
5.148378692274782e-19	0.0011225464023338022
5.185195084712804e-19	0.0013111559981641495
5.185195084712804e-19	0.001228429871213753
5.195468503640019e-19	0.0014289898963936653
5.341452072181408e-19	0.001663588189338735
5.344977415170832e-19	0.001810547138378417
5.350975838888864e-19	0.001561903177480512
5.373264049990636e-19	0.0022085063810978072
5.373264049990636e-19	0.0020217334839223115
5.413295585205159e-19	0.0019429986570469514
5.432078897962514e-19	0.0011439190901044857
5.453625360706584e-19	0.0024618833637120013
5.535188536843605e-19	0.0013411547564133952
5.535188536843605e-19	0.001260263742543666
5.543411646770671e-19	0.0012158407621725936
5.548738991193747e-19	0.0014581127937726293
5.70199265350797e-19	0.0016582206700583482
5.709521734744483e-19	0.001557693195110762
5.710909754725592e-19	0.0018123358643397027
5.735951895547505e-19	0.0019882567545635695
5.793000672084203e-19	0.0012751716155506231
5.873823448694797e-19	0.0013691332744276874
5.941791454285372e-19	0.002378368916305474
5.947920037286202e-19	0.001483751382304601
6.011438274743251e-19	0.0028346995322651148
6.015008935695334e-19	0.0026608582855507687
6.020651140066585e-19	0.0031141384629445033
6.072428810851444e-19	0.00254041608718048
6.074833164853422e-19	0.0020004307863687428
6.0868692223200375e-19	0.0017303015384713453
6.0868692223200375e-19	0.0016290073819110159
6.109739820128221e-19	0.0018914376208631685
6.151465433036013e-19	0.002145713677344375
6.159588011542044e-19	0.0014625721767539453
6.29743554742842e-19	0.00574808967784473
6.340186805484374e-19	0.0023791910488633996
6.345208542883023e-19	0.001674676048065996
6.379209463875571e-19	0.0046600367444199695
6.379209463875571e-19	0.004090546612536389
6.379209463875571e-19	0.0038324575073200658
6.382998572753811e-19	0.0035956841503700914
6.421013667939314e-19	0.002673788192667943
6.421013667939314e-19	0.002527547627663613
6.441230880191584e-19	0.0031062655452446424
6.506304213114634e-19	0.0018841120353789295
6.545670605091709e-19	0.002114165798279244
6.757877776552022e-19	0.0023652922916794746
6.813842093378612e-19	0.004127284188047171
6.813842093378612e-19	0.003866877160829339
6.813842093378612e-19	0.0036229002645971078
6.82193903940073e-19	0.0020439601570893503
6.845384304894942e-19	0.005141651614685045
6.99959198197843e-19	0.00223073621182944
7.060982694866556e-19	0.005990475568714824
7.103035646342109e-19	0.0025049194437154424
7.273766952053013e-19	0.0038192692595068072
7.273766952053013e-19	0.0035782961380307183
7.280969137952226e-19	0.002651915988896615
7.291975699403292e-19	0.005081085059265597
7.295394910739605e-19	0.007683484075971095
7.321433365845826e-19	0.0032523908913340274
7.569249612189479e-19	0.00609276078369549
7.616324635319341e-19	0.003172457079557982
7.74171672906139e-19	0.003394134038106547
7.7647360986237e-19	0.004649005980284235
7.7647360986237e-19	0.0043556814182514544
7.7647360986237e-19	0.0035889121279635418
7.785512046966502e-19	0.005090124353500735
8.046365981369852e-19	0.006160017028575244
8.256096985513194e-19	0.004123802932922388
8.288844979320225e-19	0.004714568558591193
8.288844979320225e-19	0.004417107388722422
8.335116733330344e-19	0.00510371345563383
8.375427810876289e-19	0.0039208817756991995
8.430671197390358e-19	0.005897274141373644
8.629246391409807e-19	0.0054879057511062635
8.72972009401342e-19	0.004946073871653386
8.76986815604687e-19	0.004244229263484263
8.775077263143797e-19	0.00396879423665962
8.930808631063967e-19	0.003690540511002169
9.10022747234221e-19	0.003458911797148889
9.334067954454855e-19	0.0031877656855253894
9.486999015658831e-19	0.004514712269721313
9.501835325632338e-19	0.004122840551087605
9.501835325632338e-19	0.0038627138908709185
9.545820627247367e-19	0.003634409773006641
9.586846419177865e-19	0.005001438006598007
9.685680573119117e-19	0.0029515546726955905
9.839594203711386e-19	0.0033643380291558537
1.0076102486888906e-18	0.0027524361789587194
1.0143195986680764e-18	0.003912970352958541
1.0143195986680764e-18	0.003666085251090239
1.0148672960069295e-18	0.004212629187006158
1.0260312490577013e-18	0.002536405561187645
1.0334269068084377e-18	0.0030629577287496204
1.0740220209977128e-18	0.002749812070651366
1.0776532844235071e-18	0.004638001327049357
1.0798953058099565e-18	0.0024106435693323227
1.0827847599786718e-18	0.003925636305200194
1.0852605059807512e-18	0.00422661532822051
1.102246365960022e-18	0.00307195815613379
1.1320966033370613e-18	0.004693981538899457
1.1422252539556673e-18	0.0026266833975536717
1.1449414986694005e-18	0.0022881779885465118
1.148225562629442e-18	0.00285900759988089
1.1486016267925396e-18	0.0024372115040463254
1.1551088558774478e-18	0.004370041910539078
1.1558712243967304e-18	0.004085262281521448
1.1612219111525902e-18	0.0038587860295365662
1.190703656441249e-18	0.003218063167221524
1.1914895174264251e-18	0.0022277579930830146
1.1938895982870084e-18	0.0035253055890280506
1.2245642489794816e-18	0.0027756088600970567
1.2296243140072272e-18	0.002564359530913883
1.2328446726278474e-18	0.0023801309769196275
1.2338909234506715e-18	0.004015453393829662
1.2352237996565924e-18	0.006796288816741697
1.2368251517795755e-18	0.004401077496724257
1.2380848132640776e-18	0.006262529839850179
1.2390736806884852e-18	0.004889979684709729
1.2403186120733553e-18	0.0037923648472814194
1.2486320080227322e-18	0.0059241071613080135
1.2486320080227322e-18	0.005550331316343474
1.2592690539095953e-18	0.005287287563087885
1.2767478643569217e-18	0.002396048384209311
1.3114536089595685e-18	0.002509995270589865
1.3143864407935408e-18	0.002716089149801124
1.3171768436129754e-18	0.00368389985701557
1.3190404024619042e-18	0.004322627855370164
1.3191336495837783e-18	0.005187549844417748
1.3311552337890224e-18	0.00486024637511913
1.3329129308789055e-18	0.006171640543405046
1.3329129308789055e-18	0.005782246817715036
1.3329129308789055e-18	0.005417421514722421
1.3379211731200248e-18	0.006737780174417393
1.3972988070167147e-18	0.0026436365136639694
1.4060844474796081e-18	0.003835761678779579
1.4060844474796081e-18	0.003593747983967911
1.4073374079361957e-18	0.004490632594545072
1.4228826987365273e-18	0.005965733259599442
1.4228826987365273e-18	0.005589331055989152
1.4228826987365273e-18	0.005236677587482757
1.4228826987365273e-18	0.004906274450474677
1.4266898773800032e-18	0.0065398852579146806
1.446165335405518e-18	0.008931300445554635
1.4510396972494067e-18	0.0029009623057745324
1.4522249216210611e-18	0.0033536557488490644
1.4744911864580512e-18	0.002461771165739935
1.4993229484049309e-18	0.002703474680398621
1.5027768337439846e-18	0.003652879227387393
1.5050093681946907e-18	0.004553593803494335
1.5154218026793095e-18	0.006681753271924409
1.5171224912656096e-18	0.00742393685885836
1.518925300716192e-18	0.006108804041189763
1.518925300716192e-18	0.005723374924186027
1.518925300716192e-18	0.005362264086706823
1.5462259488322691e-18	0.0031852984862726095
1.5462259488322691e-18	0.0029843251411334716
1.549902918891553e-18	0.0024415473243763063
1.5548576203048243e-18	0.0034685897289856524
1.5880997195577415e-18	0.0065070328858817875
1.5899868718472695e-18	0.00262145396127725
1.601713594616713e-18	0.002812220964137737
1.6023081423720953e-18	0.0043627252079737
1.613446965259558e-18	0.006057473028710819
1.613446965259558e-18	0.005675282592581648
1.6214506446697492e-18	0.005284847146363616
1.6505940485401458e-18	0.003316606407161473
1.6505940485401458e-18	0.0031073483150141578
1.6567312121960908e-18	0.003607444511000466
1.6604244580495134e-18	0.0026116357854264714
1.7003350610468535e-18	0.0028395021432117487
1.7053908700514717e-18	0.007416609636098122
1.7053908700514717e-18	0.0069486657826158035
1.7053908700514717e-18	0.006510246396613356
1.7076939319699244e-18	0.008122663548857462
1.7145292395537744e-18	0.0045253538357274145
1.7308963066585903e-18	0.006105514636267799
1.7308963066585903e-18	0.005720293061104652
1.7308963066585903e-18	0.00535937667081318
1.7308963066585903e-18	0.005021231953124768
1.74465481738893e-18	0.00478878741650413
1.762006849732185e-18	0.003284607069977691
1.762006849732185e-18	0.0030773679452407374
1.767554706863988e-18	0.0035622334872492762
1.8246403764496702e-18	0.002861998386871221
1.8259154972618736e-18	0.004087463255994018
1.8280852480455973e-18	0.0038301875406390722
1.8477293985192884e-18	0.0056286048296709575
1.8477293985192884e-18	0.005273473420178157
1.8477293985192884e-18	0.0049407486854875175
1.8503435899907935e-18	0.006192252869726327
1.8809398599547155e-18	0.0033201810772532604
1.8809398599547155e-18	0.0031148889335135166
1.9124746252330883e-18	0.0029705334592925615
1.9646557105608725e-18	0.003116567109981791
1.97244856148732e-18	0.006007651846195316
1.97244856148732e-18	0.005273473420178157
1.97244856148732e-18	0.0049407486854875175
1.973034269865995e-18	0.00657290349330912
2.0142227616363286e-18	0.003250237938994985
2.0807279916866612e-18	0.007178825920815584
2.0807279916866612e-18	0.0044290190129444105
2.0946743402211943e-18	0.003938343256052045
2.1055860943876115e-18	0.005844871565814337
2.1112199687875676e-18	0.00641516135022799
2.142452352325763e-18	0.003307549519913589
2.1434311846062527e-18	0.009886932831211625
2.1440676653887934e-18	0.00358746264047933
2.14889287100805e-18	0.007634217944849223
2.2211742354360296e-18	0.004167493064047524
2.2211742354360296e-18	0.0039045490964616535
2.2314563562407994e-18	0.007185918225690673
2.2344028377960734e-18	0.00798988620740735
2.244746195619252e-18	0.0033561403695771454
2.2477102254749854e-18	0.006112095218310368
2.256969431240289e-18	0.006570357721375944
2.3074990975026948e-18	0.0036412791154961863
2.3326958426447138e-18	0.006976166177252701
2.3711004051834703e-18	0.004147339897698234
2.3781506807756232e-18	0.003550458807743677
2.3912997142274628e-18	0.003918393606461257
2.3994275376206793e-18	0.005936884161849672
2.4089449207473915e-18	0.006401872231003925
2.4459033874752146e-18	0.0037483328986266497
2.531146382740912e-18	0.0042951096606207665
2.535248790393111e-18	0.004033879184821597
2.5386725421238686e-18	0.004675092908359824
2.5408269807932726e-18	0.007702366686794596
2.5613855571955744e-18	0.00705742123672195
2.5613855571955744e-18	0.006612140029917455
2.5613855571955744e-18	0.006194953412692158
2.5613855571955744e-18	0.005804088783931176
2.5613855571955744e-18	0.005094787233684195
2.660356897532421e-18	0.00402086399005282
2.7092249154206105e-18	0.004753452899060178
2.7157827165112932e-18	0.004288917498171408
2.7342755176994435e-18	0.0063298692333774555
2.7342755176994435e-18	0.005930492220639849
2.7342755176994435e-18	0.005556313516496379
2.7342755176994435e-18	0.005205743257895969
2.751580980523985e-18	0.0068965430897818415
2.843983913527043e-18	0.0042884637577460215
2.887984197068446e-18	0.004585654903471683
2.8919984212353675e-18	0.007245293913101393
2.9092222375979266e-18	0.004962083892121521
2.9188353099313233e-18	0.005253628267463724
2.930071762646085e-18	0.006498534188514384
2.9978810927586934e-18	0.008910159181216267
2.9978810927586934e-18	0.008194436881559306
3.0407098583811504e-18	0.007804814597777082
3.073359225185587e-18	0.004612140345509568
3.0906367210575613e-18	0.007104593400286689
3.1158526312922846e-18	0.0053019537471099484
3.1158526312922846e-18	0.004967432073577065
3.128688058350682e-18	0.006498882634572281
3.238466543380157e-18	0.004753452899060178
3.286900309842159e-18	0.00498734726401062
3.3064760353761224e-18	0.007107010635104632
3.3086583000400175e-18	0.0077383060908518585
3.326168347661754e-18	0.005595355290434277
3.326168347661754e-18	0.0052465588263356094
3.3415656380778054e-18	0.006514533546388511
3.5147194384099876e-18	0.008052344937410265
3.529658566236126e-18	0.007528632882851224
3.529658566236126e-18	0.0070536210303319725
3.540854506489888e-18	0.005391223943354567
3.550680082195811e-18	0.006184951419190864
3.550680082195811e-18	0.00579471785659234
3.559475955115332e-18	0.006640096558652793
3.619868523071957e-18	0.00525716655935293
3.7679056073324504e-18	0.007949535830346927
3.7679056073324504e-18	0.007447967511078426
3.769397494550575e-18	0.005690995826692262
3.788939611687769e-18	0.008631519658728947
3.790346046364373e-18	0.006516678179855634
3.7997356284649664e-18	0.00698305826489128
3.9984206791695935e-18	0.008558318525656746
4.022233992141202e-18	0.008065987399160535
4.022233992141202e-18	0.0075570716801327854
4.0244058587369306e-18	0.006009269968479689
4.046189129578064e-18	0.006316246474297324
4.048719007604282e-18	0.00690151801976052
4.2556546650171515e-18	0.006317097037156516
4.293729188983024e-18	0.007488191578366076
4.299804012621009e-18	0.008236157076312416
4.319301264859196e-18	0.008868026664421878
4.325718045222221e-18	0.009428844619660207
4.325718045222221e-18	0.006821869384410372
4.410008851572098e-18	0.010375616081820999
4.502621345070322e-18	0.009615958117299902
4.540208649234744e-18	0.006863423823463709
4.5429054324332795e-18	0.007380081856180256
4.549204157544175e-18	0.008110714054960961
4.556413394904091e-18	0.008950976532677703
