# Dy/Dy atomic spectroscopy
# https://arxiv.org/pdf/1503.06886.pdf
# mass [eV] 	d_e
2.293331931132631e-21	0.0000010284662164696997
2.3646486892353375e-21	9.607276001158205e-7
2.3988377056414673e-21	0.0000012052407194256238
2.3988377056414673e-21	0.0000011069776973928823
2.3988377056414673e-21	0.0000010312400399295878
2.4401840247631474e-21	0.0000013308870616116512
2.456921409671364e-21	0.0000016508223650571763
2.5773420603364164e-21	0.000001297137579951425
2.6021253909058855e-21	0.0000012290819841971248
2.677914447466929e-21	0.0000013639138102329155
2.7110675056317427e-21	0.0000017275889604555586
2.7296628983945168e-21	0.000002395822642360077
2.7427555118783544e-21	0.0000021263592378199244
2.7427555118783544e-21	0.000002932031128986853
2.7427555118783544e-21	0.000002692983248522258
2.747133656570838e-21	0.0000019277765777154655
2.890985893389323e-21	0.0000016886228693573455
3.0520914465372526e-21	0.0000018209148996529643
3.087061989906589e-21	0.0000016617067706064018
3.1359803042312954e-21	0.0000020760856177955424
3.2180660708507985e-21	0.00000141329665802645
3.2273183271729814e-21	0.0000018465846901315474
3.242797905794881e-21	0.0000016872158107575285
3.2583517309986238e-21	0.0000015485362834884209
3.4250693189368094e-21	0.0000019651827206199733
3.597037311690316e-21	0.000002077397546146691
3.6200595570601406e-21	0.0000018844717573126524
3.7613206014558704e-21	0.000002338910598228677
3.767324638548012e-21	0.0000026202546934605217
3.769041837373418e-21	0.0000039426376339731144
3.779361480002676e-21	0.00000351425312725515
3.779361480002676e-21	0.000003227736809886889
3.779361480002676e-21	0.00000298566516152211
3.779361480002676e-21	0.000004476023746904758
3.815703247105254e-21	0.0000021481227389427654
3.939385262780054e-21	0.00000194847240088858
4.00819761290963e-21	0.000002376030986886336
4.0800708682242444e-21	0.0000025624704877368456
4.086583712894253e-21	0.0000021693308848796208
4.307440387948013e-21	0.000002132559367354127
4.347126335744799e-21	0.0000024157460521280157
4.362754965906048e-21	0.0000026418307825713236
4.5547394469460055e-21	0.0000022073563606670748
4.620593652852478e-21	0.0000026320105331181733
4.642755967033563e-21	0.0000024432225540447966
4.814042149066329e-21	0.000002275801852694816
4.823924410933496e-21	0.0000026882059660994736
4.9205050405545826e-21	0.000002991052077111686
4.940727393097825e-21	0.000002442744678659339
5.0281765408644936e-21	0.000003178701779270906
5.2077456902988864e-21	0.0000034933384842785717
5.232724233065214e-21	0.0000029608487578601686
5.308381008410974e-21	0.0000031969853696278088
5.359425595524478e-21	0.0000022390437575100226
5.407263539804063e-21	0.000002768712311278307
5.5268455653993724e-21	0.0000024517928817113716
5.622106165958483e-21	0.0000026210827922998586
5.6956008255417006e-21	0.0000028106217610262765
5.897661452321216e-21	0.00000289405070960658
5.9584440630867496e-21	0.000003251305691971211
6.08189505815847e-21	0.000003568472339141039
6.2686692238952935e-21	0.000003987477664054237
6.27617253622715e-21	0.000004453082421791928
6.336523259970834e-21	0.0000035201699825534326
6.428139193736886e-21	0.000058539430509013255
6.808042026276047e-21	0.000055302758161433936
7.210397104764068e-21	0.00005230679080942776
7.636531356259519e-21	0.00004953159853811215
8.08785012917038e-21	0.00004701458242476201
8.565841827952715e-21	0.00004452017388305487
9.072082821721536e-21	0.00004220793506510645
9.641138119713611e-21	0.000040552356365887064
1.0210929091904935e-20	0.00003852412217680186
1.0814394693373275e-20	0.00003641253381051926
1.145352509369378e-20	0.00003450390933711536
1.2089039169635383e-20	0.00003225183317678247
1.2847336015277417e-20	0.00003101293091018582
1.3606613186428552e-20	0.000029357597590687733
1.4361594219353432e-20	0.00002741827929835385
1.521036400470991e-20	0.00002599425948473997
1.610929605879037e-20	0.00002461510647412136
1.706135497016386e-20	0.00002333667470413539
1.8069680534494612e-20	0.000022124640688399554
1.9137598109275933e-20	0.000020975555934884114
2.0268629580528568e-20	0.000019886151055467247
2.14665049776314e-20	0.00001889791790229224
2.4078822918291086e-20	0.0000171471657604937
2.5501880626776993e-20	0.000016352890373716035
2.70090410029285e-20	0.000015706326271515297
2.874247746209565e-20	0.00001545939912663856
3.0295845373061615e-20	0.000014591928887389688
3.3466256243459775e-20	0.000013980069077551206
3.523197931655546e-20	0.000013639747040366498
3.726784126775911e-20	0.000013350203000026827
3.9605503184531785e-20	0.000013118551611671898
4.1946187228617577e-20	0.000012876709648849351
4.4425205629136006e-20	0.000012678202352148314
4.705073394238216e-20	0.000012601270540494311
4.983143089978055e-20	0.000012554428925599566
5.277646696352217e-20	0.000012552162247983297
5.589555456983704e-20	0.000012697513356589658
5.941970744612775e-20	0.000013000084567155329
6.283415259263009e-20	0.000013579911953186354
6.665774231656541e-20	0.000014514584177741051
6.999177580921725e-20	0.000016185933931829948
7.342227022835938e-20	0.000017595100741935746
7.628733540501808e-20	0.000018956586430969563
8.002639296331587e-20	0.00002145139905754063
8.394871228256048e-20	0.000023752656244609742
8.764290324388873e-20	0.000025775270707901018
9.149965830522157e-20	0.000028069407279934433
9.644469595074536e-20	0.00003081695869144547
1.0214457457359245e-19	0.00003338830274414972
1.0818131585119642e-19	0.000035622968217187935
1.145748283562969e-19	0.00003720764071096855
1.2134619725768212e-19	0.000038180304370762396
1.2851775385697897e-19	0.00003835419821959917
1.3611314923507033e-19	0.00003830200470100105
1.4415743225100302e-19	0.00003806958668701282
1.5267713215063934e-19	0.000038107699224513176
1.6170034605747217e-19	0.00003837180431958432
1.7125683163414428e-19	0.00003891254391347918
1.8137810522026767e-19	0.00003974156239664874
1.9209754577017097e-19	0.00004082866458985681
2.034505049333786e-19	0.0000423437478085606
2.282089555813769e-19	0.00004586859556875937
2.416960979756549e-19	0.00004785248405417092
2.559803300787926e-19	0.000050040253566519834
2.7110875986855104e-19	0.000052266272828171666
2.871312794027566e-19	0.00005484985714827532
3.041007293583466e-19	0.00005722219924145793
3.231757460403243e-19	0.00005928492775535691
3.427436779157202e-19	0.000060513665793820014
3.622286668341742e-19	0.00006358040961815676
3.8152099026886095e-19	0.00006694652525224576
4.0523060701402985e-19	0.00007203832935952846
4.291797236707118e-19	0.00007616394104103033
4.545442323997254e-19	0.0000804972952836535
4.814077828298786e-19	0.00008263089127955385
5.074251434740116e-19	0.0000862529563375418
5.348485949189783e-19	0.00009369883204971221
5.637541283987565e-19	0.00009333968709676743
5.884401896642061e-19	0.0000861048020155901
6.013728405095459e-19	0.00010221978634937818
6.360003317320147e-19	0.0001130705523458546
6.6208418042189e-19	0.00011675307677397902
6.752475615151974e-19	0.00010990950183803123
6.826733052222658e-19	0.00009885490286007093
6.992030579922798e-19	0.00010890061066054419
7.110114552174426e-19	0.0001220783774663463
7.264871820957211e-19	0.00013484297749190917
7.5845649179264155e-19	0.00014252131418730958
7.731130274349026e-19	0.0001287469540424265
7.956305844938891e-19	0.00012812852120405428
8.132260126099693e-19	0.0001417705711192992
8.346266843677493e-19	0.00015471407673800497
8.788920291850346e-19	0.00015532059737043038
9.292522230164232e-19	0.00016633149444539774
9.727266492447736e-19	0.00014529837349117763
9.78328059479287e-19	0.00015726167986573729
9.807385271959774e-19	0.00017261243795388008
1.0155318084637513e-18	0.00017737663663608725
1.0368084849532438e-18	0.00018726879292230506
1.0963338038427331e-18	0.00018923699235745377
1.1611270985949835e-18	0.0001948962774375381
1.2093261326450058e-18	0.0001812493108592925
1.2326953459855583e-18	0.00021069577202165957
1.2811377913011556e-18	0.0002320276323134225
1.3339638803182453e-18	0.00023447761654874896
1.351633008969536e-18	0.00025072366218929467
1.4012596091835891e-18	0.00028059581496268893
1.433227936858037e-18	0.00024898065592605196
1.4470096394450364e-18	0.000320481596472459
1.5010783740364588e-18	0.00033923802370014553
1.517931664714014e-18	0.00026602162955418967
1.5222958674781226e-18	0.0003061669104186488
1.525212304602783e-18	0.00028080519022132797
1.5674909463348805e-18	0.0003716764982023629
1.5847287516880968e-18	0.0003363872817358821
1.6179308244269817e-18	0.00028442474023687936
1.6219911007274901e-18	0.0003157377311480753
1.6231002161536653e-18	0.0002609246463913018
1.6646750515633648e-18	0.0003704792117484374
1.6783861731327128e-18	0.0004219434819812334
1.7231430434633912e-18	0.000293150536644851
1.7272705601232192e-18	0.0003121791408156433
1.7272705601232192e-18	0.00026647954728037366
1.7383256710963365e-18	0.00034609542931049426
1.7775787453609148e-18	0.00040287419125268497
1.832272315739284e-18	0.00028230563942092425
1.838126542141944e-18	0.00035145839986497926
1.838126542141944e-18	0.00031601323465778075
1.846942971586313e-18	0.0002589767356929144
1.9216392468028472e-18	0.0003919142746132325
1.946759765362347e-18	0.00042979312426245404
1.953424833365777e-18	0.0003299281896431305
1.9824811404361773e-18	0.00046144116181684875
2.022725730371514e-18	0.00032327921531154273
2.025146841196552e-18	0.0003589015451839109
2.0363213303669347e-18	0.00038978531148912054
2.0816392920785597e-18	0.0004875929054929477
2.0816392920785597e-18	0.0006315403564902664
2.0856273276774825e-18	0.0005555054390852794
2.0949624818041565e-18	0.00042868006946984223
2.1628684917144374e-18	0.0003760768759213022
2.194140091036653e-18	0.0005434756880000914
2.204664111478236e-18	0.0004367886539023625
2.204664111478236e-18	0.0004069042673144279
2.2081833236123747e-18	0.0004859692852865895
2.2828781271455342e-18	0.00033211193676999855
2.2994794532817212e-18	0.00037500647641964613
2.301681087819392e-18	0.0003163498343092849
2.368719455286188e-18	0.0003468496316361269
2.4029673284214288e-18	0.00043266567052382303
2.4144929722889612e-18	0.0003906825314709114
2.532834085523073e-18	0.0004828721257786268
2.5510787284912677e-18	0.0005291275271661397
2.5541322538567573e-18	0.000428286509428213
2.5694547922260235e-18	0.0005910056123772521
2.665464635849994e-18	0.0003971671565953345
2.669719404384014e-18	0.0006576817238814936
2.6711391692952624e-18	0.0007291480915375397
2.677395110132074e-18	0.0006077772644439284
2.682524503611636e-18	0.0008058285877384037
2.688950066841002e-18	0.0004474791856354634
2.6953910214909562e-18	0.0004803399137070564
2.7025657342791295e-18	0.000539538917129864
2.734362040008083e-18	0.00038557942246348075
2.7872012933230883e-18	0.0007117491538994291
2.7872012933230883e-18	0.0006407244374862145
2.8169963846131242e-18	0.00041223260724853656
2.8274997406901173e-18	0.0005747209885617828
2.8546885495940482e-18	0.00047798945682869944
2.8546885495940482e-18	0.0004418804730879724
2.8644620684689686e-18	0.0005239380238896415
2.95192480572337e-18	0.0004333061097715574
3.008968277031923e-18	0.00046455249022391227
3.026295308953356e-18	0.000570809965351042
3.03064263471327e-18	0.0005099772592157475
3.136372466468582e-18	0.00044096773524918045
3.1413789252682027e-18	0.0006296071247609519
3.202083438555761e-18	0.0004846378194563692
3.2090554841085865e-18	0.0005418944936370981
3.2251488534697246e-18	0.0007177530305593051
3.311152641717369e-18	0.0006449320273938573
3.327034325037859e-18	0.000588853905071154
3.342992183603765e-18	0.000713867467677144
3.393129990978934e-18	0.00051321983308638
3.4403595989373292e-18	0.00048270047603659206
3.540562920862341e-18	0.0005912941084624494
3.608981330098525e-18	0.0005386119936214544
3.608981330098525e-18	0.0004936983684781066
3.626291525307303e-18	0.0006539515950676669
3.634187218904116e-18	0.0007379953918165852
3.714095899561823e-18	0.0005299093555560575
3.7426398774454935e-18	0.0006131914430534573
3.810098511201205e-18	0.0008087520397268677
3.8406052451189504e-18	0.0006726340168734997
3.853754219937774e-18	0.000741535708323059
3.952466052891058e-18	0.0006109175949215455
3.9991610088490796e-18	0.0009196402819372992
4.042637587896285e-18	0.0010482011438371003
4.067584899309863e-18	0.0007253230067718547
4.07147940481912e-18	0.0006683925176612255
4.082751156818823e-18	0.0008092132530234856
4.141230701254395e-18	0.0005870601758746377
4.146187566305009e-18	0.0006414382687678517
4.198092001928092e-18	0.0010944913183539209
4.226309163921531e-18	0.0009338088360848266
4.299153744856469e-18	0.0007612071873805211
4.3079790442199416e-18	0.0009882233766199437
4.3079790442199416e-18	0.0007032592017027099
4.3227281538933346e-18	0.000847258294553491
4.4760839080845656e-18	0.0006435603282031208
4.562580475846236e-18	0.0008426094348629996
4.562580475846236e-18	0.00077281547645153
4.562580475846236e-18	0.0007199406678843215
4.6020473320041645e-18	0.0009362090243226089
4.763358344808324e-18	0.0010357079122912248
4.8276066567468856e-18	0.0007181143831833437
4.832228844405321e-18	0.0009356231816639122
4.832228844405321e-18	0.000858936097516627
4.832228844405321e-18	0.0007883483060263601
4.9763720220832025e-18	0.0006944516701159413
5.069070014544115e-18	0.0007859054992238348
5.09338341033452e-18	0.0008427159432496888
5.117813423416211e-18	0.001016088439755694
5.117813423416211e-18	0.0009157750862538999
5.15330823438435e-18	0.0012647226713506962
5.167025541519321e-18	0.001132695217780976
5.368651899569448e-18	0.0011789687140945887
5.40014126099308e-18	0.0010459521249565618
5.446273970327255e-18	0.0009034207069167012
5.472396595235451e-18	0.0008126168897939684
5.519733467517894e-18	0.0007640051065550632
5.5781460701422055e-18	0.000963570400518338
5.8050666836356085e-18	0.0010698694074036145
5.809698027456836e-18	0.0008378027294657102
5.871580528249369e-18	0.000941382792295134
6.0444312324468354e-18	0.0012057522277100405
6.0508618357811606e-18	0.001320035089942107
6.1517128751767956e-18	0.0010420117529984633
6.209246004147467e-18	0.0009117657298065865
6.402337675382027e-18	0.0011951368000060044
6.43920529878634e-18	0.0012648326290824563
6.453225680681005e-18	0.0014121395177017686
6.526057481789434e-18	0.0016486505522059303
6.5323058496651415e-18	0.0010707363866572033
6.563637541097874e-18	0.0009661539320488859
6.563637541097874e-18	0.0018742648003482448
6.819762137800222e-18	0.001307128321024624
6.819762137800222e-18	0.001200558424290904
6.834611123842198e-18	0.001475116330787917
6.885339936753376e-18	0.0009711569222527795
6.911747282200231e-18	0.0010675157375012298
6.929408421937952e-18	0.0016632035203565654
7.119868035351958e-18	0.0016669951447897471
7.208013270658148e-18	0.0013948582303393874
7.222809874525955e-18	0.0012613925286443148
7.222809874525955e-18	0.0011585514614314669
7.31722964129891e-18	0.0010774215356828345
7.327240087107987e-18	0.0010030245121263998
7.642360549095059e-18	0.0011002010859292733
7.68636879810189e-18	0.001247943923591568
7.834901429133534e-18	0.0014008603173746692
7.986304328696416e-18	0.0015801312810016575
7.986304328696416e-18	0.0016961813150128578
8.112353059959818e-18	0.0012301712823248143
8.179678868303565e-18	0.0011732437767282323
8.252690241435403e-18	0.0014141681359095388
8.516310680797789e-18	0.0015364329988088038
8.56691300805259e-18	0.0013010583674170691
8.580588009180011e-18	0.0011772314775992884
8.854010173467481e-18	0.001740957138486337
8.945941005099575e-18	0.0015008361314398822
9.001146838244232e-18	0.0019013779595156539
9.044320131376402e-18	0.0016268514228253632
9.079007813935953e-18	0.002083839825858296
9.337482275236893e-18	0.0013690159433924559
9.461701625891293e-18	0.0015020916327829867
9.47853256770689e-18	0.0017329253295239665
9.533114344996681e-18	0.0022856814720430005
9.565752607058718e-18	0.0019504035278716486
9.60178377288916e-18	0.002593554078283262
9.609444177906584e-18	0.0016381098706488917
9.640146962278647e-18	0.0020697110302035837
9.952622207464649e-18	0.0014007991902297648
1.0096521115359104e-17	0.0016691034761525943
1.0103425103497426e-17	0.0015309504491154953
1.01233964883885e-17	0.0018533792958843598
1.0340990902880352e-17	0.0020377226083881346
1.0363005938437809e-17	0.002384345429897786
1.0390590652728922e-17	0.0021337569405270257
1.0591380103269437e-17	0.0015023192846245945
1.0608286675650441e-17	0.0016031503072789367
1.0734236937350791e-17	0.0017909197372585936
1.1046880476062636e-17	0.0020825546428078676
1.1217330348038683e-17	0.002434976179045525
1.1241754364360753e-17	0.002744373034887729
1.1271133391137438e-17	0.002284478043927856
1.1271133391137438e-17	0.002990526009648904
1.1286553034301571e-17	0.003266978778510429
1.137951490130791e-17	0.0018545222754421651
1.1694953238741605e-17	0.002041683121867212
1.1846215200097952e-17	0.0016737914924761733
1.186891035583904e-17	0.0021786978728983875
1.1880274233401261e-17	0.0023609059520419986
1.1951545389193437e-17	0.0026287673963487673
1.1994513149575195e-17	0.002831817869212343
1.2052043888878776e-17	0.0018673015039517907
1.2403069646193426e-17	0.0028115231484837824
1.2582398082400772e-17	0.0025821836930816668
1.2582398082400772e-17	0.002327257551344487
1.2582398082400772e-17	0.002142572336938553
1.2703388515076241e-17	0.0018943899435570428
1.2846015244591124e-17	0.0018288040574028978
1.3326017429706762e-17	0.0025381759871379076
1.3326017429706762e-17	0.0022671505404252917
1.3326017429706762e-17	0.002062726049056954
1.33685949016301e-17	0.003363667157143274
1.3415587261041853e-17	0.0030516748108089507
1.3475634697666655e-17	0.0028779821391977955
1.3648683882074097e-17	0.001923723985219417
1.3979163144234947e-17	0.003476286843986256
1.4046213101203005e-17	0.003147881130396483
1.407985858339477e-17	0.002050224774169266
1.411358465801837e-17	0.0023457326210460277
1.412709769697555e-17	0.0021627401720538866
1.4144314823873682e-17	0.002635003817656097
1.4181279357208963e-17	0.0028911480370891586
1.4828964389086446e-17	0.002126342501904588
1.4947697085777523e-17	0.0022808338078687913
1.498024340350848e-17	0.0025764481292203903
1.5149312046402287e-17	0.0030075748682918814
1.575553534629306e-17	0.0022047044846437856
1.583110553286858e-17	0.0026718789654998805
1.583110553286858e-17	0.002367708039500758
1.6292199589614528e-17	0.0031687914280566797
1.6327673355328197e-17	0.0035791078167143626
1.6339041265123028e-17	0.002922816531175575
1.6370343844040298e-17	0.004229723409986233
1.6607032683615395e-17	0.002407678456863262
1.6847143663086595e-17	0.0026477329513765703
1.725506809414526e-17	0.0033372333846766267
1.725506809414526e-17	0.0030651494496406794
1.7292638358342923e-17	0.0037628902009956156
1.740432645661625e-17	0.0028365345081040223
1.7672869709418645e-17	0.004652364192593651
1.7774638272396146e-17	0.002655303890973782
1.818760667278119e-17	0.00400234384683221
1.822245076087367e-17	0.00368644723437675
1.8274842098262646e-17	0.0033922664124171405
1.8274842098262646e-17	0.0031156956462193887
1.8274842098262646e-17	0.0028616736363443218
1.8837133003835014e-17	0.0026845872391888545
1.9209896949949815e-17	0.003889807158180582
1.9354884715276962e-17	0.00348094535579139
1.9354884715276962e-17	0.0031971446140159985
1.9354884715276962e-17	0.0029784010528699605
1.972890163088254e-17	0.0027875962623907496
2.0425325432844968e-17	0.0031026721747585053
2.0498757818393157e-17	0.003665980332036636
2.0498757818393157e-17	0.00336709372761608
2.0523293900427785e-17	0.0040507527471226774
2.119698546422344e-17	0.0032113678789122534
2.1606599431968278e-17	0.003338815546194142
2.164799367737568e-17	0.0036274494146704738
2.171023378741516e-17	0.003916890885417385
2.175750449157807e-17	0.0044116470811484
2.1874092984045515e-17	0.005508178534948995
2.191899610460007e-17	0.005006413315340253
2.1963991402244888e-17	0.006232266105777127
2.2914854989273957e-17	0.0034673760697979663
2.2946204000489664e-17	0.0031462102217540877
2.2993307949680296e-17	0.004133879103483207
2.2993307949680296e-17	0.003796844810765447
2.3020829894917125e-17	0.004559675102938287
2.392868244159461e-17	0.004961865696049227
2.415877702475773e-17	0.0033127681488995756
2.435221175624977e-17	0.003859457113146429
2.435221175624977e-17	0.003510420706494013
2.4422226759118238e-17	0.0043289687135327
2.4469015225347974e-17	0.005589082283170519
2.4941858424216056e-17	0.006949604810533962
2.5061490087198664e-17	0.0063154133926663246
2.5319779378553918e-17	0.0049453823145275445
2.5791426736816266e-17	0.004112907998831739
2.5865579624243283e-17	0.005338413094249009
2.591513328741651e-17	0.005897611895150852
2.591513328741651e-17	0.004566060258882466
2.6039433186760796e-17	0.00369800308485322
2.711107691888197e-17	0.00644626724337592
2.7315699279341396e-17	0.005670254023133535
