# Sr/Si
# Bounds from the comparison of an Sr clock with a Si cavity
# https://arxiv.org/pdf/2008.08773.pdf
# mass [eV] 	d_e
1.3618961990115081e-17	0.00032606803450995744
1.36439713104063e-17	0.00024529275691620797
1.36439713104063e-17	0.00022476005587949803
1.365774600718687e-17	0.00020702016388420133
1.3699153593751406e-17	0.0002680301925242953
1.4221882918801284e-17	0.0001721629758933147
1.465899274180674e-17	0.00019052208898099265
1.5092605959131045e-17	0.0003048793845641909
1.522371090010811e-17	0.00032958685363262497
1.524567218089422e-17	0.00025449939321391525
1.524567218089422e-17	0.00023319603301453313
1.524567218089422e-17	0.00021404673209928423
1.53099070373622e-17	0.0002790058934092609
1.613790145913797e-17	0.00017638063273594994
1.6334001523222196e-17	0.00019421656128751686
1.6930674406737995e-17	0.00032728744517084306
1.703540083450765e-17	0.0002904730123386177
1.703540083450765e-17	0.0002661584113020334
1.703540083450765e-17	0.00024387911061507067
1.703540083450765e-17	0.00022346474155537368
1.8118963304241525e-17	0.00020075536807451065
1.837468631673508e-17	0.00018328194043566585
1.8780839946391244e-17	0.00034349899392333683
1.8923513278656888e-17	0.00031122205654265646
1.903523033612298e-17	0.00025839007088415526
1.903523033612298e-17	0.00023676103404255382
1.909936452278116e-17	0.00021716900997371418
1.9115431804052226e-17	0.00028310072121616334
1.9462529878282565e-17	0.00018331835842946414
2.005137046892273e-17	0.00040466896074238377
2.0398981894458093e-17	0.00036753915019078554
2.0469677966435093e-17	0.00020355341165531558
2.110692599991609e-17	0.0003227977163189163
2.1269824964451788e-17	0.0002578306392520641
2.1269824964451788e-17	0.00023624843070900936
2.1359441488897514e-17	0.00028197802669622336
2.1648759573728622e-17	0.00019687131042264857
2.259737421263766e-17	0.00035431637760677845
2.276265958225312e-17	0.00021645108187022356
2.2840105525976517e-17	0.0003982592067728668
2.3635206801641348e-17	0.0003101110420201604
2.3766744401295455e-17	0.0002508484642845052
2.3866881239948036e-17	0.00027624797616032117
2.391710776395562e-17	0.0004463529807666947
2.416983032366096e-17	0.00023255109644167155
2.531087577598046e-17	0.00038012903497728576
2.542715013727837e-17	0.00021711738716825667
2.5538412281283655e-17	0.0003379705241309135
2.6556783630356856e-17	0.0002721867109770623
2.6556783630356856e-17	0.00024940279989498133
2.663132611935748e-17	0.0003056390252815071
2.6856211341347148e-17	0.00023009993787888588
2.707865804125388e-17	0.0004407508421220614
2.709818244313217e-17	0.0005537301108484632
2.771269128016131e-17	0.0005885169941740325
2.824280133769295e-17	0.00021886311237446463
2.828218455704499e-17	0.0003786932036229784
2.846664664935014e-17	0.0004979796146941019
2.8536432157696994e-17	0.0003346297533438012
2.967435273764893e-17	0.000276347784782234
2.967435273764893e-17	0.0002532155630304559
2.967435273764893e-17	0.00023328028693383503
2.995640558521975e-17	0.00030829878263422797
3.0243383196118726e-17	0.00043749567223603684
3.15264678694428e-17	0.0003515117199829323
3.177487171838789e-17	0.0005150529649261201
3.182612495430129e-17	0.00039364333214720167
3.306509057986274e-17	0.00023826727039389782
3.3157901297649985e-17	0.00028921658728013605
3.3157901297649985e-17	0.00026500715771467557
3.332561756943158e-17	0.00031836957756297806
3.357226852286326e-17	0.00044898705088328
3.362116491269581e-17	0.0005773219667135469
3.499125616225789e-17	0.00048311309095543797
3.526928584420364e-17	0.0003850774222839103
3.5298606815755554e-17	0.0003459188444902468
3.7050392579238683e-17	0.0002871346107868831
3.716740982484391e-17	0.00026110525455193067
3.726464689543872e-17	0.00031800833392604523
3.753739083733205e-17	0.00043362697871203264
3.946230615219269e-17	0.0003761721823667607
3.957248947734079e-17	0.0004935639288897857
4.1221182528436763e-17	0.0002692043033291791
4.1399833419884857e-17	0.00029470064963743397
4.167102928298596e-17	0.00032848814830899826
4.2112872692334176e-17	0.00043867719398878885
4.224382947658354e-17	0.0002684032167112002
4.230070381016908e-17	0.0005519726679532315
4.402819584502814e-17	0.0003587986020422412
4.4401853787928855e-17	0.0004811175425270899
4.4401853787928855e-17	0.0003995529185219719
4.6548018698133855e-17	0.000291961967052686
4.657211226373177e-17	0.0003273741570918247
4.7578673583835787e-17	0.0005409914700049281
4.9147160901681285e-17	0.0004309447606231693
4.9147160901681285e-17	0.00039487170227259325
4.9312749294116666e-17	0.00048525079988740735
4.953440199647412e-17	0.00036371105461724157
5.1498621631747523e-17	0.0006053274208320217
5.169043094158984e-17	0.0002948071252255121
5.1938093019706825e-17	0.00032744719547543957
5.485151719197957e-17	0.000543980343543106
5.491667247623288e-17	0.00044325990496332205
5.491667247623288e-17	0.00040615598381785894
5.491667247623288e-17	0.0003721579176097656
5.5148053850065027e-17	0.00048696777555541046
5.636027429013498e-17	0.00030544631073453225
5.638284689222401e-17	0.000699409403541494
5.818097011379968e-17	0.0003306278938707166
5.818749367753866e-17	0.0006156261242231588
6.132479394529598e-17	0.0005600922366596039
6.136348184781238e-17	0.0007209168938859367
6.136348184781238e-17	0.0004275335366868045
6.136348184781238e-17	0.00039174602138338275
6.142543326478794e-17	0.00035908385917718193
6.175580540532352e-17	0.00048133140580971915
6.42681406716196e-17	0.0006630255605233752
6.474275775496027e-17	0.00033156894830549226
6.519346372727158e-17	0.00030631448421246507
6.787868654509388e-17	0.000515135662876747
6.808448130709314e-17	0.0005819283293561222
6.856709874613054e-17	0.00040644952582147997
6.856709874613054e-17	0.0003724268881165445
6.8952562254082e-17	0.0004557623129096301
7.12313694640407e-17	0.0006862564100699902
7.196992050773048e-17	0.0006110766904956354
7.226099884961715e-17	0.0003435444944236928
7.584714007327888e-17	0.00047853924883901915
7.602958586306745e-17	0.0005431454256369503
7.661636675248835e-17	0.0003756697371562101
7.710620866925674e-17	0.0004227967081537505
7.897117213949009e-17	0.0006638244027700986
7.909079403361832e-17	0.0007510347001252964
7.929056665432411e-17	0.0006105912496118282
8.066246797572002e-17	0.00035090275111108093
8.475103084786173e-17	0.0005062805597623958
8.475103084786173e-17	0.00046390137374407217
8.539486318009579e-17	0.0005673722706053086
8.547775873228367e-17	0.0008178677692636228
8.561055902460899e-17	0.0003706820483401366
8.623674562302601e-17	0.0004117531819419789
8.824180107014461e-17	0.0006566693331378243
8.907678853082246e-17	0.00072936896833768
8.943705464926782e-17	0.0006019189614581213
9.24637566451952e-17	0.0008864584613661845
9.422357913897178e-17	0.0003793745460207644
9.47001722521855e-17	0.0004855040624065567
9.47001722521855e-17	0.0004448640129781616
9.544633536124826e-17	0.0005459618376576025
9.579859984336233e-17	0.00040500483403151734
9.860073296555878e-17	0.0006788595557525609
9.860073296555878e-17	0.0006220343136238562
9.904947956651204e-17	0.0007679341345627327
1.0322128023368793e-16	0.0008828151976382302
1.0408435154333029e-16	0.000970213061361469
1.0581726894499412e-16	0.000492214504835539
1.0581726894499412e-16	0.00045101274494349045
1.0598599895692626e-16	0.0005532670840945542
1.0689044673805172e-16	0.0004169741031618812
1.0999059018193482e-16	0.0012977022392746044
1.1017572650876875e-16	0.0007089340720798926
1.1017572650876875e-16	0.0006495913848364766
1.1064482857814656e-16	0.0008001165778486442
1.1166807967750503e-16	0.0006067215797158364
1.1356197941133388e-16	0.0011586871934720854
1.1402127452289236e-16	0.0010641544430322555
1.1579918017833685e-16	0.0008892064946682836
1.1692114440483553e-16	0.0009847685424792187
1.1760946216339702e-16	0.0005434719799227879
1.182394302003902e-16	0.0004865574916297354
1.1898748715020835e-16	0.0004413924328590007
1.2310953830307685e-16	0.0006552476005011001
1.2340567098421038e-16	0.0007441457442733488
1.2407954494267286e-16	0.0006043154996827291
1.2689331213985916e-16	0.0010586333050618545
1.2774981967671278e-16	0.0009135607780943091
1.2789313195067648e-16	0.001185929817415808
1.2939314365669555e-16	0.000850951449359977
1.3038791802700402e-16	0.0009812963956331092
1.315876619204502e-16	0.00046527754790419564
1.3192954319622188e-16	0.001337084819629465
1.3211986090266853e-16	0.0004979372899161186
1.3316086181993773e-16	0.0005588880118684776
1.3756168351647425e-16	0.0006398102400459066
1.3763110584304126e-16	0.0007240748825683425
1.4269616745511293e-16	0.0011634110933713972
1.4411359613377612e-16	0.0008282662451826131
1.4468023323344954e-16	0.0009322295651329315
1.4569449094875178e-16	0.001026080042701704
1.4614755151664185e-16	0.0015389932755081994
1.466020209495956e-16	0.0004876132065456903
1.4741709146006958e-16	0.0013242438086634941
1.4762975105137877e-16	0.0005245244631550251
1.484947274881419e-16	0.0005918083051774487
1.524745593502976e-16	0.0014302020472056723
1.5415419936372995e-16	0.0006543014892357436
1.5492152067555194e-16	0.0007271182814951585
1.5944763742147396e-16	0.001146982996415684
1.61054031656749e-16	0.0008247084508331957
1.6166461778251967e-16	0.0009255187465758946
1.6279794181865618e-16	0.001025452969358123
1.634540622165025e-16	0.0005169998812197492
1.6472276283276745e-16	0.0012959845309965259
1.6571874716865321e-16	0.0005761760846362449
1.6978551986134661e-16	0.001433778707603286
1.7221155558571456e-16	0.0007007596577029676
1.7320522714767742e-16	0.0006329902233921982
1.7471303787501841e-16	0.0015760057155014611
1.7925935563096428e-16	0.0008469676104168169
1.7986332273676065e-16	0.0009538360059774557
1.806428429002965e-16	0.0010195998453496496
1.8146497534596864e-16	0.0011535503378672513
1.81556554050568e-16	0.0007529271401913345
1.8344193226611536e-16	0.0005681645841743269
1.8381894195200085e-16	0.0012885156445866406
1.8719224571718178e-16	0.0017412071157850268
1.902648339909709e-16	0.001441122487436633
1.9293957505418223e-16	0.0006656189911231668
1.9870534989267908e-16	0.0015822268397009777
1.998224113203747e-16	0.0007653585955570934
2.0030307226046523e-16	0.00086871729524121
2.0235881378562475e-16	0.0010637316755498223
2.0266533759605883e-16	0.0009658226111191726
2.034850062855493e-16	0.0007072969751036487
2.0389608295774365e-16	0.0011572231625618043
2.0465550458326473e-16	0.0012825032635001557
2.0474503405767563e-16	0.0005975732438429475
2.0928106511182192e-16	0.001707343336558417
2.1585207839247904e-16	0.001437709923731459
2.1937183787957319e-16	0.0007183433322704219
2.225697187829381e-16	0.0006622864380425089
2.2328007792443333e-16	0.0007642534951511695
2.2429625876828427e-16	0.0008637835957476637
2.2459823660507597e-16	0.0015934435184735206
2.2554454027211716e-16	0.000920849938186193
2.260870742653922e-16	0.0010272755291348453
2.288688655228258e-16	0.0012113308241308528
2.3348419986725476e-16	0.0017489104198620442
2.408338631121044e-16	0.0014100132470347437
2.4552491077115147e-16	0.0006578285093250605
2.4921192944968724e-16	0.0007219998997648862
2.4949150032030426e-16	0.0008920376668026637
2.509532942162693e-16	0.0008044790984878372
2.520217937248671e-16	0.0009302112263271043
2.524236528985759e-16	0.0010457106811336176
2.55661680439657e-16	0.0012192096705123242
2.563414800460277e-16	0.0015974475048342476
2.5939349453121085e-16	0.002109222557909833
2.677516524963908e-16	0.0019227181863992338
2.698613255912968e-16	0.0017825429811762546
2.702966150334367e-16	0.0014094686339815585
2.7825299323862135e-16	0.0007284035364560284
2.799406899856153e-16	0.0008281371889030994
2.8103952913810745e-16	0.0008877942800033017
2.816072800328886e-16	0.000958177461414677
2.820812818302116e-16	0.0007037459409620834
2.8255608146807164e-16	0.0010780576307291726
2.8518180100172324e-16	0.0011503461798306187
2.8715501727865364e-16	0.0016466546814153829
2.8715501727865364e-16	0.001266793289506966
2.98241762433497e-16	0.0019504378122709206
3.017826264932133e-16	0.001740986191879984
3.017826264932133e-16	0.0013393637718274582
3.020274295990484e-16	0.0014960325651622055
3.1138093625862903e-16	0.0008034568138022473
3.1466588264226327e-16	0.0009288680953950475
3.1542279273040526e-16	0.0010560506000312213
3.2069986333420127e-16	0.0012344834255721274
3.3430565196944913e-16	0.0016736810916542265
3.3430565196944913e-16	0.001533582403385703
3.3430565196944913e-16	0.001405210944726471
3.364206796374225e-16	0.0018651676921338203
3.3940421738818847e-16	0.0007700731274780879
3.4632346796094434e-16	0.0022301374781137392
3.489124839758218e-16	0.0008555042328427322
3.526713174423629e-16	0.0010378454779055694
3.530273677704156e-16	0.0009415704763377582
3.5414872494431877e-16	0.0011582089390214185
3.5561950544138763e-16	0.0020406195596991126
3.5564941050303124e-16	0.0012634419179343454
3.7355065194684753e-16	0.0016652381548133343
3.7355065194684753e-16	0.0015258461987785912
3.7468318369465916e-16	0.0014020672709061234
3.760720531412353e-16	0.0018795308600214069
3.85031737840207e-16	0.0008690050034969698
3.858960948298037e-16	0.004609737047507437
3.93826224363577e-16	0.0010433389594471892
3.946471083321168e-16	0.0009245162989711149
3.953667852662332e-16	0.0024112476289737286
3.966154827561928e-16	0.002132851188259642
3.9686569511152587e-16	0.0022785075059095386
3.9686569511152587e-16	0.0011322066972213455
3.978203319655263e-16	0.0012459685586322913
4.1740272336965283e-16	0.0016556412234254698
4.1740272336965283e-16	0.001517052596953059
4.1866820593105504e-16	0.0013976173536709648
4.203864384206342e-16	0.0018514311153375355
4.3023160345365917e-16	0.0009114887786891517
4.390025029183792e-16	0.0023007469914968566
4.400584973604468e-16	0.001004592896847342
4.431751939668937e-16	0.0020396062378627315
4.4345477939391e-16	0.0011470266110406046
4.462603530430192e-16	0.0012812633545619696
4.534093752069119e-16	0.001457742438881105
4.547840228202973e-16	0.0015724770344106693
4.570843698805214e-16	0.0017372840795789697
4.664027021995204e-16	0.002006447417845086
4.664027021995204e-16	0.0010880995526767643
4.72084640034281e-16	0.0009704389496233272
