# Sun
# https://arxiv.org/pdf/2304.12907.pdf
# mass [eV] g_B-L
1e-30	 4.0972378735882666e-10
0.00011799127103181821	 4.0972378735882666e-10
0.0001510514748483673	 4.0972378735882666e-10
0.0001933748815004637	 4.0972378735882666e-10
0.00024755696581483963	 4.0972378735882666e-10
0.0003169204337601765	 4.0972378735882666e-10
0.0004057189867558059	 4.0972378735882666e-10
0.0005193981790985485	 4.0972378735882666e-10
0.0006649293655395517	 4.0972378735882666e-10
0.0008512372182824744	 4.0972378735882666e-10
0.001089747030801249	 4.0972378735882666e-10
0.001395085371779483	 4.0972378735882666e-10
0.001785977056640462	 4.0972378735882666e-10
0.0022863934432754683	 4.0875047137773785e-10
0.00292702247098655	 4.043990831716528e-10
0.0037471505925010602	 4.043990831716528e-10
0.004797072008179184	 3.9255341676459035e-10
0.00614117294824194	 3.778958904910329e-10
0.007861880146038008	 3.339340794020489e-10
0.010064715641718083	 2.844062788394661e-10
0.012457995750224741	 2.1198736952470732e-10
0.014891026368757906	 1.6327751058121892e-10
0.017684132544956307	 1.223390993002152e-10
0.021341065050684983	 8.665366916268735e-11
0.025110690926720868	 6.502659857022018e-11
0.029625191800420527	 4.709106301120857e-11
0.03454830830573397	 3.496118339197607e-11
0.04061270942265852	 2.869621579053746e-11
0.05069507131106	 1.8544029623910212e-11
0.059324174679632996	 1.4540324544318501e-11
0.07147853404433685	 1.0528699614133725e-11
0.08887359790981753	 7.66353829863346e-12
0.11124886064474482	 5.744039781443421e-12
0.13616519127988444	 4.141827747311942e-12
0.16854379544137493	 3.1893189506926965e-12
0.2109772266744545	 2.40115337199461e-12
0.26409391136991855	 1.807764480435182e-12
0.33431613615085654	 1.3486122039101335e-12
0.4279888248477004	 1.0113575672018619e-12
0.5417904922405067	 7.564603476050991e-13
0.6858518737882127	 5.687743648205194e-13
0.8682189878112313	 4.3215413541574144e-13
1.1224603090991154	 3.378263669229784e-13
1.4070298795465344	 2.500742088814e-13
1.8012683192802563	 1.9159437514919088e-13
2.305969194547883	 1.4784115346267433e-13
2.952083190098266	 1.1724286382710747e-13
3.779233123263561	 9.397787015190333e-14
4.838143805661877	 7.677645837951801e-14
6.193752732578364	 6.110384208284967e-14
7.840663463569977	 4.6697949618347134e-14
9.425871554190191	 3.438444608341066e-14
10.617165970883796	 2.5729588431905722e-14
12.508356698295398	 1.9849946964377678e-14
15.378757267717834	 1.523066170956273e-14
18.612967987526286	 1.1467593268484404e-14
23.038929696784635	 8.752411632197017e-15
28.51733704850851	 6.591373585149701e-15
35.69700484600589	 5.029338588240505e-15
45.188791632378525	 3.8440746573613945e-15
56.5657484477688	 2.9130924630997734e-15
71.60650679693558	 2.1618576777079623e-15
91.6700732675385	 1.6212304139204401e-15
116.04502556116155	 1.2047187619080908e-15
145.2611031936562	 9.022672944008847e-16
183.88584008167877	 6.95229281650871e-16
235.40917141725106	 6.078109573045609e-16
292.6479501664984	 6.990555669913404e-16
308.21285629696587	 1.1525636071734028e-15
323.6893825085674	 1.9726951910992516e-15
329.69138055087626	 2.926186797950391e-15
340.98558087428313	 3.989220354861347e-15
354.4989574916871	 6.402527414516709e-15
368.8663156607166	 1.068187539981985e-14
395.45864036053746	 1.5240626600007006e-14
505.12740512196746	 2.1766304095284118e-14
646.6600356345549	 2.6265443820611176e-14
827.848969283132	 3.169456496030255e-14
1059.8055828061747	 3.815504185541776e-14
1380.6589130612451	 4.827839708835699e-14
1736.9062744769406	 5.988096165835086e-14
2198.7473756104555	 7.757490315145089e-14
2752.315042207434	 1.0344359354193913e-13
3368.7491450491716	 1.3825477319305316e-13
4169.8011177424405	 1.8191982443855908e-13
4894.198868168646	 2.447393681044078e-13
5710.146817572999	 3.330364485423197e-13
6533.726643187524	 4.553682410891877e-13
7392.622093085332	 6.18441347829005e-13
8260.72409750354	 8.43338107625937e-13
9059.637648508091	 1.1493503768619096e-12
10258.719394092705	 1.6024083835155997e-12
11154.306183139204	 2.2461911842818567e-12
12170.240012273262	 3.1110287356953734e-12
13008.61048862237	 4.239275270141534e-12
13902.13200081407	 5.751349503962361e-12
14874.72934016689	 7.923008114630702e-12
16009.052466449972	 1.1468534444281435e-11
16544.802424571226	 1.5824805867456587e-11
17801.939458590125	 2.3132201978527787e-11
18819.225769762947	 3.392916708712466e-11
20383.395404329745	 5.069309829852723e-11
20885.337619533628	 7.432220062956312e-11
22102.624489414036	 1.085449950171365e-10
23171.054549230896	 1.5923471533153936e-10
23942.410686553143	 2.0456400445292985e-10
24577.943251862707	 2.96696281298076e-10
26029.632282610757	 4.1031973216367936e-10
26827.452394553915	 5.871095232145449e-10
28122.84303535647	 9.464032376820494e-10
29414.656749741876	 1.5987858085570585e-9
30765.809509990326	 2.6979315936898276e-9
32179.027036013726	 4.55769229510828e-9
33832.02530238504	 7.783175653565253e-9
35335.18851519502	 1.2964413717029633e-8
37268.14895328764	 2.1160994434052754e-8
37974.842448218245	 3.167516956758659e-8
38837.23131079088	 4.400018285267459e-8
39386.14154037507	 6.119236631126178e-8
40280.580269132	 8.543267987475637e-8
41567.022024813865	 1.3411491053254904e-7
42487.12901825126	 1.8672685170397725e-7
43087.62547375688	 2.6495612225544446e-7
44609.182863092676	 3.968623431570255e-7
45447.942665227325	 5.789148352172953e-7
46090.286102195634	 8.066200612810582e-7
